,Unnamed: 0.1,Unnamed: 0,comments,Label
1861,1861,1861,recommend   apple ipad th gen gb unlocked wifi+g  in white price   apple iphone  latest model   gb  black price   samsung galaxy s s iv  with gb new white price   sony inch d led hdtv price   allinone pcs  apple macbook pro  apple macbook air price   camera  nikon d slr camera mm mm gb  price    ultrabooks  sony vaio pro  intel core i gb gb price   +++++++++++++++    purchase online website is   taaee com,1
1862,1862,1862,quothelp the humanity with your sign in to this link with your wholehearted support if you say quotnoquot to discrimination  united we stand   we will bring the change together   impossible itself says i  m  possiblequot  you are the winners of my success cheers to all my loving brothers and sisters    please share this link on facebook to support against discrimination   tinyurldot comslash mxhy  fear none but god,1
1863,1863,1863,part   comforter of the afflicted  pray for us help of christians  pray for us queen of angels  pray for us queen of patriarchs  pray for us queen of prophets  pray for us queen of apostles  pray for us queen of martyrs  pray for us queen of confessors  pray for us queen of virgins  pray for us queen of all saints  pray for us queen conceived without original sin  pray for us queen of the most holy rosary  pray for us queen of the family  pray for us queen of peace  pray for us,1
1864,1864,1864,part   holy mary  pray for us holy mother of god  pray for us holy virgin of virgins  pray for us mother of christ  pray for us mother of divine grace  pray for us mother most pure  pray for us mother most chaste  pray for us mother inviolate  pray for us mother undefiled  pray for us mother most amiable  pray for us mother most admirable  pray for us mother of good counsel  pray for us mother of our creator  pray for us mother of our redeemer  pray for us,1
1865,1865,1865,hi  everyone  if anyone after real online work  i can help u  earn lots of money  its fun  its real and affiliated company  u not think u r working  its easy and enjoyable  for more info contact me   neeru  gmail com,1
1866,1866,1866,nice song  _,0
1867,1867,1867,god she is so sexy  drives me crazy,0
1868,1868,1868,wow,0
1869,1869,1869,shakira is the best,0
1870,1870,1870,nice,0
1871,1871,1871,shakira,0
1872,1872,1872,shakira,0
1873,1873,1873,the best,0
1874,1874,1874,hey youtubers and all music lovers  guess most of you all skip these comments  but for you who is still reading this  thanks   i dont have any money for advertisiments  no chance of getting heard  nothing  all thats left is spam  sorry  im   rappersinger from estonia  please listen my new cover on my account  you wont regret it  give me just a chance  please  take half a second of your life and thumb this comment up  it will maybe change my life  for real  thank you wafence,1
1875,1875,1875,do you want to make some easy money  check out my page tvcmcadavid weebly   com dont miss out on this opportunity give thumbs up i would  apprecitate it,1
1876,1876,1876,please check out this video called quotwe love mind master itquot  thank u,1
1877,1877,1877,ways to make money k per month search google now gtgt nl memakemoneywithoutinvestment,1
1878,1878,1878,meet the richest online marketer  now click   bit lymakemoneywithoutadroid,1
1879,1879,1879,how did you know that people makes another account just for subscribing itself and liking,1
1880,1880,1880,ill subscribe to you  you look nice,1
1881,1881,1881,hey dickwad  were all africans  the colour of your skin just tells us something about how long ago your ancestors left africa    check out baba brinkman  he has a song called quotim a africanquot   go learn something,1
1882,1882,1882,wow muslims are really egoistic    of the world population and not in this video or donating  dollar to the poor ones in africa   shame on those terrorist muslims,1
1883,1883,1883,wats good go check out my music on da channel ik yall got me,1
1884,1884,1884,i know yall can check out amy music because yall got me go to da channel,1
1885,1885,1885,northland paranormal society is now on youtube  check out our channel of real paranormal evidence  facebook northland paranormal society,1
1886,1886,1886,hello everyone   i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i don’t have any money for advertisements  no chance of getting heard  nothing  i live in such a small town  if this comes off as spam  sorry  i’m an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney,1
1887,1887,1887,so then how are you going to call yourself a instrumental songwriter if theres no singing theres no song to write  lol    you got alot to learn kid but hey dont forget to subscribe,1
1888,1888,1888,hello everyone   i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i don’t have any money for advertisements  no chance of getting heard  nothing  i live in such a small town  if this comes off as spam  sorry  i’m an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney,1
1889,1889,1889,please go in and see our channel and subscribe    it would be nice mate,1
1890,1890,1890,wanna earn money online without investment just visit this link  therglove blogspot inblogpost_ html,1
1891,1891,1891,hello everyone   i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i don’t have any money for advertisements  no chance of getting heard  nothing  i live in such a small town  if this comes off as spam  sorry  i’m an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney,1
1892,1892,1892,check out the dubstep version,1
1893,1893,1893,i can to make money,1
1894,1894,1894,wanna laugh  please subscribe to our channel,1
1895,1895,1895,earn money for being online with  efforts     bit ly\gkvdo,1
1896,1896,1896,could you please check out my covers on my channel  i do covers like adele  kodaline  imagine dragons and more  please if you could spare a few minutes   could you have a listen to one or two of my covers   feel free to comment and subscribe   thank you,1
1897,1897,1897,adf ly kldy,1
1898,1898,1898,check out  these irish guys cover  of aviciis  wake me up   just search   quotwake me up fiddle me sillyquot worth a listen  for the gorgeous fiddle player,1
1899,1899,1899,hello everyone   i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i don’t have any money for advertisements  no chance of getting heard  nothing  if this comes off as spam  sorry  i am a video animator  just trying to make it up into the video animation industry  please give me the chance to prove myself to you  please visit my channel  subscribe if you like and thumb this comment up  so everyone can see  thank you,1
1900,1900,1900,hello everyone   i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i don’t have any money for advertisements  no chance of getting heard  nothing  if this comes off as spam  sorry  i am a video animator  just trying to make it up into the video animation industry  please give me the chance to prove myself to you  please visit my channel  subscribe if you like and thumb this comment up  so everyone can see  thank you,1
1901,1901,1901,hey youtubers  i really appreciate all of you who took the time  to read this  i am just a  year old boy who wants to be a successful musician in the music world  i dont have any money to advertise my channel  if you could just visit my channel  comment on my video or subscribe  that would be great  it will only be few seconds of your life  thank u to all the people who just gave me a chance l really appreciate it,1
1902,1902,1902,subscribe to my pagee please,1
1903,1903,1903,please subscribe to my page  thanks,1
1904,1904,1904,hey  hit this shit up while yall can  they killed the versace remix  just type in cge quotversace freestyle get money quot shot by jawan gardner and help them reach  million views,1
1905,1905,1905,hey guys and girls check out comedy recipe for hilarious you tube videos  pranks  and crank calls,1
1906,1906,1906,subscribe me  i will  subscribe you back,1
1907,1907,1907,subscribe me  i will  subscribe you back,1
1908,1908,1908,please  check my channel out  i subscribe back,1
1909,1909,1909,i really ask nicely to view my vids  i subscribe back,1
1910,1910,1910,facebook is lame and so   check out  swagfriends com make thousands of cool new friends everyday  join this new movement,1
1911,1911,1911,hi  check out and share our songs,1
1912,1912,1912,check out partyman fr good tunez   d,1
1913,1913,1913,hey youtubers  i really appreciate all of you who took the time  to read this  i am just a  year old boy who wants to be a successful musician in the music world  i dont have any money to advertise my channel  if you could just visit my channel  comment on my video or subscribe  that would be great  it will only be few seconds of your life  thank u to all the people who just gave me a chance l really appreciate it,1
1914,1914,1914,hey music fans i really appreciate any of you who will take the time to read this  and check my music out  im just a  year old boy dreaming of being a successful musician in the music world  i do lots of covers  and piano covers  but i dont have money to advertise  a simple thumbs up to my comment  a comment on my videos or a subscription would be a step forward  it will only be a few seconds of your life that you wont regret  thank u to all the people who just give me a chance,1
